Referee,Day Of Week,Round,Days,Shots,ShotsOT,Corners,Fouls,YCards,RCards,GoalsScored,GoalsConceded,GoalsDiff,HTGoalsScored,HTGoalsConceded,HTGoalsDiff,Points,WinPercent,WinStreak,UnbPercent,UnbStreak,Def,Mid,Att,Ovr,LastSeasonRank,PromotedMatchup,WinnerOdd,DrawOdd,Venue,Result
M Dean,Sat,0.0,1,-2.0,-0.5999999999999996,-0.7999999999999998,-1.4000000000000004,0.5999999999999999,0.0,0.4,1.2000000000000002,-4.0,0.2,1.0,-4.0,-0.4,0.0,0.0,-40.0,-3.0,1,-1,-3,-1.0,5,0,-0.1200000000000001,3.25,Villa Park,D
A Taylor,Sat,0.0,0,0.1999999999999993,-1.2000000000000002,1.6000000000000003,2.6,1.4,0.0,0.1999999999999999,-0.8000000000000003,5.0,0.2,-0.3999999999999999,3.0,0.6000000000000001,20.0,0.0,20.0,-1.0,1,1,-2,0.0,-1,0,-3.15,3.5,Hull City Stadium,L
M Clattenburg,Wed,0.0,1,-6.800000000000001,0.1999999999999993,-1.2000000000000002,-1.6000000000000014,0.1999999999999999,0.0,0.1999999999999999,0.2000000000000001,0.0,0.2,0.1999999999999999,0.0,0.6000000000000001,20.0,0.0,20.0,-1.0,-2,-2,-6,-3.3299999999999983,3,0,-1.4500000000000002,3.5,Emirates Stadium,D
J Moss,Sun,0.0,-5,-0.4000000000000003,-0.3999999999999999,-0.7999999999999998,2.1999999999999997,0.8000000000000003,0.2,0.0,1.6,-8.0,-0.2,0.8,-5.0,-0.3999999999999999,0.0,1.0,-40.0,-3.0,4,7,4,5.0,-9,0,-4.08,3.6,Goodison Park,L
M Oliver,Sat,0.0,4,-5.0,-2.6,-2.1999999999999997,2.0,-0.2,0.2,-1.6,0.5999999999999999,-11.0,-0.6000000000000001,0.0,-3.0,-1.2,-40.0,-2.0,-40.0,-2.0,-1,-1,-5,-2.3400000000000034,3,0,2.3000000000000003,3.75,Goodison Park,D
M Atkinson,Sat,0.0,0,-7.6,-2.6000000000000005,-3.4,0.3999999999999986,0.0,-0.2,-0.6,1.4,-10.0,-0.3999999999999999,1.0,-7.0,-1.0,-40.0,-2.0,-20.0,-2.0,-6,-6,-14,-8.659999999999997,14,1,4.18,4.0,The Hawthorns,L
C Kavanagh,Wed,0.0,-1,1.0,0.0,-0.5999999999999996,2.2,0.1999999999999999,0.0,0.0,0.4000000000000001,-2.0,-0.6,0.2,-4.0,-1.0,-40.0,-3.0,-20.0,-2.0,3,-2,0,0.3299999999999983,-4,0,-1.79,3.39,St Mary's Stadium,L
M Oliver,Sun,0.0,1,-11.0,-3.6,0.1999999999999993,-2.6,-0.2000000000000001,0.2,-1.0,1.8000000000000005,-14.0,-0.6,0.8,-7.0,-1.2,-40.0,0.0,-40.0,-2.0,-13,-10,-10,-11.0,18,1,6.5600000000000005,4.75,Cardiff City Stadium,L
M Atkinson,Fri,0.0,-2,5.199999999999999,1.6000000000000003,1.3999999999999997,0.4000000000000003,-0.2000000000000001,0.0,-1.0,0.4,-7.0,-1.0,0.6,-8.0,-0.6000000000000001,-20.0,0.0,-20.0,-6.0,3,0,2,1.6700000000000017,1,0,-0.25,3.6,Emirates Stadium,D
K Friend,Sun,0.0,3,-3.6,-2.0,-1.4000000000000004,1.4000000000000004,-0.6000000000000001,0.0,-1.0,1.2000000000000002,-11.0,-0.4,0.7999999999999999,-6.0,-1.2000000000000002,-40.0,-1.0,-40.0,-9.0,-6,-7,-4,-5.659999999999997,12,0,6.0,4.5,Selhurst Park,L
C Foy,Sat,0.0,0,-3.799999999999999,-2.3999999999999995,0.0,2.0,-0.6000000000000001,-0.2,-0.6,0.4000000000000001,-5.0,-0.6,0.7999999999999999,-7.0,-0.1999999999999999,0.0,-1.0,-20.0,-3.0,-6,-3,-3,-4.0,4,1,-1.02,3.25,Cardiff City Stadium,D
M Atkinson,Sat,0.0,0,1.0,-0.6000000000000001,1.8000000000000005,-0.4000000000000003,0.4000000000000001,0.2,-0.1999999999999999,-0.4000000000000001,1.0,0.0,0.0,0.0,-0.6,-20.0,0.0,-20.0,0.0,0,1,2,1.0,-1,0,-0.5,3.4,Dean Court,L
C Kavanagh,Wed,0.0,1,-6.799999999999999,-2.8,-3.2,-3.0,0.7999999999999999,0.0,-0.3999999999999999,0.8,-6.0,0.0,0.1999999999999999,-1.0,-1.0000000000000002,-20.0,-3.0,-60.0,-8.0,-2,-7,-11,-6.670000000000002,9,0,9.78,7.0,Turf Moor,L
J Moss,Sat,0.0,0,1.0,0.2000000000000001,0.1999999999999993,1.4000000000000004,-0.1999999999999999,0.0,0.3999999999999999,-1.2,8.0,0.3999999999999999,-0.1999999999999999,3.0,1.0,40.0,0.0,20.0,0.0,3,3,6,4.0,-7,-1,-6.55,4.75,St Mary's Stadium,L
M Dean,Sun,0.0,4,-4.599999999999998,-1.2000000000000002,-3.200000000000001,2.8000000000000007,0.0,0.0,0.1999999999999999,1.2000000000000002,-5.0,-0.1999999999999999,0.8,-5.0,-1.0,-40.0,-3.0,-20.0,-9.0,-7,-9,-8,-8.0,7,0,4.95,4.5,Dean Court,L
R East,Sun,0.0,5,-6.800000000000001,-2.6,-0.5999999999999996,-4.6,-1.0,0.0,-0.4000000000000001,1.6,-10.0,0.4,0.7999999999999999,-2.0,-1.4,-40.0,0.0,-60.0,-8.0,-5,-4,-3,-4.0,16,1,1.15,3.5,Dean Court,L
C Pawson,Sat,0.0,0,-6.199999999999999,-2.6,-3.2,-0.4000000000000003,0.8,0.0,-1.4,1.0,-12.0,-0.6,0.0,-3.0,-0.8000000000000003,-20.0,-2.0,-40.0,-6.0,-6,-7,-6,-6.329999999999998,9,0,5.05,4.75,St. James Park,L
A Madley,Sat,0.0,0,4.0,2.2,-1.2000000000000002,1.3999999999999997,-0.6000000000000001,0.0,1.2,-1.2000000000000002,12.0,-0.1999999999999999,-0.4,1.0,2.2,80.0,8.0,60.0,8.0,6,5,2,4.329999999999998,-12,-1,-11.78,6.5,King Power Stadium,D
C Pawson,Thu,-1.0,1,7.4,3.3999999999999995,4.6,2.6000000000000005,1.2000000000000002,0.0,1.2000000000000002,0.4000000000000001,4.0,0.0,0.1999999999999999,-1.0,-0.4000000000000001,0.0,0.0,-40.0,-1.0,-1,1,0,0.0,7,0,-2.75,3.8,Villa Park,D
J Moss,Sun,0.0,4,-2.1999999999999997,1.0,0.1999999999999993,0.200000000000001,0.1999999999999999,0.0,-0.3999999999999999,-0.3999999999999999,0.0,-0.3999999999999999,-0.6000000000000001,1.0,-0.1999999999999999,0.0,-1.0,-20.0,-3.0,-2,-1,-3,-2.0,8,0,0.3499999999999996,3.5,London Stadium,D
M Oliver,Sun,0.0,1,3.1999999999999997,1.0,-1.5999999999999996,-0.4000000000000003,1.2,-0.2,-0.1999999999999999,-0.4,1.0,0.3999999999999999,-0.6,5.0,0.3999999999999999,20.0,1.0,0.0,4.0,-1,1,-6,-2.0,-2,0,0.73,3.5,Old Trafford,D
C Pawson,Sun,0.0,-5,6.4,1.7999999999999998,5.199999999999999,1.4000000000000004,0.1999999999999997,-0.2,0.6000000000000001,-0.4000000000000001,5.0,0.1999999999999999,0.0,1.0,0.8,40.0,0.0,0.0,-3.0,8,5,1,4.670000000000002,-7,0,-8.6,4.75,Anfield,D
C Kavanagh,Sun,0.0,-1,-2.0,-0.6000000000000001,-2.6,3.6000000000000014,0.5999999999999999,0.0,-0.7999999999999999,-0.8,0.0,0.0,-0.7999999999999999,4.0,0.1999999999999999,0.0,1.0,20.0,2.0,3,2,2,2.3299999999999983,-6,0,-0.75,3.7,Goodison Park,L
J Moss,Sun,0.0,-5,-3.599999999999998,-1.4000000000000004,1.6000000000000003,-2.6,0.0,0.0,-2.2,0.6000000000000001,-14.0,-1.6,0.7999999999999999,-12.0,-0.6000000000000001,-20.0,0.0,-20.0,1.0,0,-2,6,1.3400000000000034,-2,0,-0.5,3.4,White Hart Lane,L
A Madley,Sat,1.0,3,-5.0,0.5999999999999996,0.1999999999999993,0.200000000000001,1.2,0.0,0.1999999999999999,-0.6,4.0,0.2,-0.4,3.0,-0.5999999999999999,-20.0,0.0,-20.0,0.0,0,-3,-3,-2.0,3,0,0.6000000000000001,3.3,Villa Park,L
R Madley,Sat,1.0,0,-7.199999999999999,-0.7999999999999998,-1.6000000000000003,-0.1999999999999993,0.3999999999999999,0.0,0.6000000000000001,0.0,3.0,0.6,0.0,3.0,1.2,40.0,0.0,40.0,0.0,-9,-10,-10,-9.670000000000002,19,1,1.65,3.6,Dean Court,L
A Marriner,Tue,0.0,0,-3.4000000000000004,-3.4000000000000004,-1.0,-3.0,-0.8000000000000003,0.0,-1.2000000000000002,0.0,-6.0,-1.0,-0.1999999999999999,-4.0,-1.8,-60.0,-1.0,-60.0,-7.0,-9,-12,-14,-11.670000000000002,13,0,4.47,4.2,DW Stadium,L
L Mason,Sun,0.0,0,-4.800000000000001,-2.6,-1.2000000000000002,-3.4000000000000004,0.5999999999999999,0.0,0.0,0.6000000000000001,-3.0,0.0,0.4,-2.0,-0.6000000000000001,0.0,0.0,-60.0,-3.0,3,1,-1,1.0,-4,0,-1.7999999999999998,3.4,Swansea.com Stadium,D
A Taylor,Sat,0.0,0,-5.4,-1.7999999999999998,-1.5999999999999996,0.0,0.0,0.2,-0.7999999999999999,0.8,-8.0,-0.6,0.1999999999999999,-4.0,-1.2,-40.0,-2.0,-40.0,-3.0,-1,-2,2,-0.3299999999999983,2,0,0.1799999999999997,3.25,Stadium of Light,L
S Attwell,Thu,0.0,-1,-0.8000000000000007,-0.3999999999999994,0.9999999999999996,4.0,0.6000000000000001,-0.2,0.1999999999999999,-0.4000000000000001,3.0,0.0,-0.6000000000000001,3.0,-0.2000000000000001,-20.0,0.0,20.0,6.0,-2,-4,-5,-3.6700000000000017,9,1,-2.77,3.4,Bramall Lane,L
P Dowd,Sun,0.0,0,-4.200000000000001,-2.4,-1.0,-1.3999999999999986,-1.0000000000000002,0.0,-0.5999999999999999,0.8,-7.0,-0.1999999999999999,0.4,-3.0,-0.5999999999999999,-20.0,-1.0,-20.0,-2.0,-6,-6,-4,-5.340000000000003,21,1,4.4,4.2,Loftus Road,L
N Swarbrick,Sun,0.0,0,-2.4000000000000004,-0.6000000000000005,-1.2000000000000002,2.6,-0.4000000000000001,-0.4,-0.6000000000000001,-0.3999999999999999,-1.0,0.4,0.0,2.0,0.0,0.0,-1.0,0.0,-3.0,-8,-7,-3,-6.0,9,0,1.2999999999999998,3.5,Boleyn Ground,L
M Dean,Sat,0.0,0,7.0,2.4000000000000004,4.6,0.6000000000000014,-1.6,0.2,0.1999999999999999,-1.8,10.0,0.1999999999999999,0.0,1.0,0.5999999999999999,20.0,1.0,20.0,2.0,0,0,5,1.6700000000000017,2,0,-6.5,4.33,King Power Stadium,D
A Taylor,Sat,0.0,-4,2.1999999999999997,0.8000000000000003,2.0,-1.0,-0.4000000000000001,0.4,0.1999999999999999,-1.4,8.0,0.2,-0.6,4.0,1.2,40.0,0.0,40.0,0.0,3,1,2,2.0,-10,0,-6.0,4.5,St Mary's Stadium,D
M Halsey,Wed,0.0,0,-11.0,-6.199999999999999,-2.8,0.5999999999999996,0.4000000000000001,0.0,-0.6000000000000001,0.1999999999999999,-4.0,-0.7999999999999999,0.3999999999999999,-6.0,0.0,0.0,1.0,0.0,-1.0,-11,-11,-8,-10.0,15,1,6.0,4.5,Madejski Stadium,D
M Atkinson,Wed,0.0,-1,-0.4000000000000003,2.0,2.8,-5.199999999999999,-0.2000000000000001,-0.2,2.4,-1.4,19.0,1.0,-0.4,7.0,2.0,60.0,0.0,80.0,0.0,6,10,10,8.670000000000002,-15,0,-15.83,9.0,Etihad Stadium,D
M Dean,Sun,0.0,0,1.8000000000000007,1.6000000000000003,2.0,1.1999999999999993,0.4000000000000001,0.0,1.4,1.0000000000000002,2.0,0.8,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-3,-5,0,-2.6700000000000017,5,1,-0.3999999999999999,3.25,Turf Moor,D
M Atkinson,Sat,0.0,1,5.800000000000001,1.0,3.8,1.3999999999999986,-0.6000000000000001,0.0,0.8,-0.6000000000000001,7.0,0.3999999999999999,-0.4,4.0,0.7999999999999999,20.0,0.0,40.0,0.0,0,-2,-14,-5.329999999999998,6,0,-1.9,3.8,St Mary's Stadium,L
M Oliver,Sat,0.0,0,-9.599999999999998,-4.6,-2.2,3.0,0.6000000000000001,0.0,-2.8,0.6000000000000001,-17.0,-1.6,0.0,-8.0,-0.8,-20.0,-1.0,-40.0,-1.0,-3,-8,-9,-6.659999999999997,7,0,8.7,5.5,Goodison Park,L
A Madley,Tue,0.0,0,0.4000000000000003,0.2000000000000001,1.5999999999999996,-0.8000000000000007,1.0,-0.2,0.0,-0.2000000000000001,1.0,-0.1999999999999999,-0.2,0.0,-0.7999999999999999,-40.0,0.0,0.0,-3.0,0,0,5,1.6700000000000017,-9,-1,-1.95,3.5,St. James Park,D
M Atkinson,Sun,0.0,-2,3.4000000000000004,2.4,3.2,2.200000000000001,-0.6000000000000001,0.0,0.0,0.0,0.0,-0.2,-0.2,0.0,-0.2,0.0,0.0,-20.0,0.0,-3,-3,-9,-5.0,4,0,0.1,3.4,Goodison Park,D
M Atkinson,Sat,-1.0,-1,-1.0,0.1999999999999997,0.8000000000000003,3.6,-0.3999999999999999,0.0,-0.2,0.6000000000000001,-4.0,0.0,1.0,-5.0,-0.6000000000000001,-20.0,-1.0,-20.0,-1.0,0,0,4,1.3400000000000034,1,0,-0.9499999999999996,3.1,Riverside Stadium,D
A Taylor,Sun,2.0,-2,-0.7999999999999989,-1.0,-0.1999999999999993,5.2,0.4000000000000001,0.0,0.0,1.2,-6.0,-0.6,0.3999999999999999,-5.0,-1.4,-40.0,-2.0,-60.0,-5.0,-2,-3,-4,-3.0,2,0,0.7999999999999998,3.7,Stamford Bridge,L
A Marriner,Sat,0.0,-3,3.6,1.7999999999999998,0.3999999999999994,2.6,-1.2000000000000002,0.0,1.4,-1.0,12.0,-0.1999999999999999,-0.6,2.0,1.2,60.0,3.0,0.0,2.0,6,10,8,8.0,-13,0,-10.75,6.0,Stamford Bridge,D
A Marriner,Sun,0.0,0,-4.399999999999999,-2.4000000000000004,-1.0,-1.0,0.2000000000000001,0.0,-0.1999999999999999,-0.6,2.0,-0.1999999999999999,0.0,-1.0,0.4000000000000001,0.0,-1.0,40.0,4.0,-7,-6,-11,-8.0,16,1,1.4,3.4,Bramall Lane,D
C Kavanagh,Sun,0.0,-1,-1.799999999999999,-1.0000000000000004,-1.7999999999999998,4.6,1.2000000000000002,0.2,-0.5999999999999999,0.4000000000000001,-5.0,-0.2,0.1999999999999999,-2.0,-0.5999999999999999,-20.0,-2.0,-20.0,-3.0,0,0,-2,-0.6599999999999966,1,0,-0.9500000000000002,3.75,Vicarage Road,L
M Jones,Thu,0.0,-1,7.799999999999999,3.6,0.2000000000000001,-4.6,-0.6000000000000001,-0.2,0.7999999999999999,-0.1999999999999999,5.0,0.0,-0.2,1.0,1.0,20.0,1.0,60.0,2.0,11,11,6,9.340000000000003,-19,-1,-7.6,5.0,Anfield,D
K Friend,Sat,0.0,0,-4.4,-2.2,-1.7999999999999998,-0.5999999999999996,-0.6000000000000001,-0.2,0.0,0.7999999999999998,-4.0,0.3999999999999999,0.0,2.0,0.8,20.0,0.0,40.0,0.0,-2,2,4,1.3299999999999983,1,0,-0.6000000000000001,3.25,Villa Park,L
M Jones,Wed,0.0,0,4.799999999999999,2.0,0.2000000000000001,-4.0,-2.0,0.2,0.4,-1.0,7.0,0.2,-0.6,4.0,1.0,20.0,0.0,60.0,3.0,3,1,1,1.6700000000000017,2,0,-1.6,3.4,Stadium of Light,L
P Tierney,Sun,0.0,-6,-4.6,-2.2,0.0,3.0,0.2000000000000001,0.0,-1.4,0.8000000000000003,-11.0,-0.6000000000000001,1.0,-8.0,-1.4,-40.0,-1.0,-60.0,-2.0,-6,-9,-3,-6.0,20,1,4.5,4.5,Villa Park,L
L Mason,Sun,0.0,-5,5.0,2.6,3.3999999999999995,-1.8000000000000007,0.0,0.2,0.8,1.0,-1.0,-0.2,0.0,-1.0,-0.1999999999999999,0.0,0.0,-20.0,0.0,4,4,4,4.0,-6,0,-6.0600000000000005,4.33,Anfield,D
A Taylor,Sat,0.0,0,-3.0,-2.0,-2.0,2.1999999999999997,-0.1999999999999999,0.0,-0.5999999999999999,-0.5999999999999999,0.0,-0.3999999999999999,-0.6,1.0,0.0,0.0,1.0,0.0,1.0,2,4,0,2.0,1,0,-0.6200000000000001,3.25,Vicarage Road,D
M Atkinson,Mon,0.0,4,-10.4,-3.6,-3.000000000000001,-1.6000000000000003,0.1999999999999999,0.0,-1.2000000000000002,-0.2,-5.0,0.0,-0.2,1.0,-0.7999999999999998,-40.0,-1.0,0.0,1.0,-10,-11,-7,-9.329999999999998,13,0,8.67,5.0,Selhurst Park,D
C Kavanagh,Sat,0.0,1,-5.199999999999999,-2.4000000000000004,-1.2000000000000002,1.799999999999999,0.6000000000000001,0.0,-0.6000000000000001,0.6000000000000001,-6.0,0.0,0.6,-3.0,-0.8,-40.0,0.0,0.0,2.0,-7,-7,-13,-9.0,12,0,3.25,4.0,Falmer Stadium,L
S Attwell,Sat,-1.0,3,-3.799999999999997,-2.000000000000001,-3.8,-1.0000000000000009,0.4000000000000001,0.0,-0.7999999999999998,0.0,-4.0,-0.3999999999999999,0.0,-2.0,-0.6000000000000001,-20.0,-6.0,-20.0,-6.0,-7,-8,-1,-5.329999999999998,7,0,4.25,4.75,Emirates Stadium,L
A Madley,Sat,0.0,1,0.3999999999999986,0.6000000000000001,0.3999999999999994,-3.4000000000000004,-0.4000000000000001,0.0,-0.1999999999999999,-1.6,7.0,0.0,-0.7999999999999999,4.0,-0.3999999999999999,-20.0,0.0,0.0,0.0,2,1,-1,0.6700000000000017,-6,-1,-3.34,4.0,Falmer Stadium,D
R East,Wed,0.0,1,0.4000000000000003,2.0,-0.6000000000000005,1.5999999999999996,0.1999999999999999,0.0,0.4000000000000001,-0.1999999999999999,3.0,-0.4,0.3999999999999999,-4.0,0.6000000000000001,20.0,1.0,20.0,2.0,0,1,-2,-0.3299999999999983,10,1,-2.33,3.4,Molineux Stadium,L
M Clattenburg,Sun,0.0,0,-5.200000000000001,-5.800000000000001,-2.1999999999999997,0.7999999999999989,0.0,0.0,-0.1999999999999999,1.4,-8.0,0.0,0.3999999999999999,-2.0,-1.6,-40.0,0.0,-80.0,-8.0,-8,-5,-7,-6.670000000000002,6,0,1.4,3.4,The Hawthorns,L
S Attwell,Mon,0.0,0,-1.200000000000001,0.8000000000000003,1.2000000000000002,-3.6,-0.6000000000000001,0.0,0.8,-0.5999999999999999,7.0,0.0,-0.1999999999999999,1.0,1.0,40.0,0.0,20.0,-1.0,-4,-1,-7,-4.0,14,1,-1.2999999999999998,3.25,Bramall Lane,L
A Taylor,Sat,0.0,0,-10.2,-5.2,-1.4000000000000004,0.4000000000000003,-0.6000000000000001,-0.2,-0.4000000000000001,0.0,-2.0,-0.2,-0.4,1.0,-0.8,-20.0,0.0,-40.0,0.0,-5,-3,-3,-3.6599999999999966,8,0,2.1899999999999995,3.9,King Power Stadium,L
M Atkinson,Sun,1.0,3,-12.2,-5.4,-5.8,2.0,0.4,0.0,-0.4000000000000001,0.8,-6.0,-0.6000000000000001,0.2,-4.0,-1.2,-40.0,-7.0,-40.0,-7.0,-6,-12,-7,-8.340000000000003,10,0,9.7,6.0,Selhurst Park,L
M Oliver,Sat,-1.0,1,3.9999999999999982,1.5999999999999996,0.6000000000000005,-1.4000000000000004,-0.8000000000000003,0.2,1.4,-0.3999999999999999,9.0,1.0,0.0,5.0,0.4000000000000001,0.0,1.0,40.0,9.0,-2,1,-1,-0.6599999999999966,4,0,-6.5600000000000005,4.75,Boleyn Ground,L
J Brooks,Wed,1.0,-6,-1.799999999999999,-1.4,2.0,1.4000000000000004,-0.3999999999999999,0.0,-1.0,-1.0,0.0,-0.6,-1.2,3.0,0.4000000000000001,20.0,0.0,0.0,-2.0,1,5,2,2.6700000000000017,-4,0,-2.48,3.5,Molineux Stadium,D
P Tierney,Sat,0.0,1,4.000000000000002,0.2000000000000001,1.5999999999999996,0.1999999999999993,-0.6000000000000001,0.0,-0.4000000000000001,-0.3999999999999999,0.0,0.0,-0.3999999999999999,2.0,0.2000000000000001,0.0,-1.0,20.0,-1.0,-2,0,-4,-2.0,1,0,-0.1999999999999997,3.5,Boleyn Ground,D
P Dowd,Sat,0.0,-2,-2.0,-2.8000000000000007,-1.2000000000000002,0.8000000000000007,0.1999999999999999,0.2,0.2,0.7999999999999998,-3.0,0.0,0.4,-2.0,0.1999999999999999,20.0,0.0,-20.0,-2.0,0,-4,-7,-3.6700000000000017,-2,0,-0.8000000000000003,3.4,DW Stadium,D
S Attwell,Mon,0.0,2,1.4000000000000004,2.0,1.5999999999999996,-0.5999999999999996,1.2000000000000002,0.0,0.8,0.4000000000000001,2.0,0.4,0.0,2.0,0.1999999999999999,0.0,0.0,20.0,1.0,-5,-2,-5,-4.0,-10,0,-0.3999999999999999,3.3,King Power Stadium,L
R Jones,Sat,0.0,0,4.600000000000001,1.4000000000000004,-1.0,-1.799999999999999,0.0,0.2,-1.0,0.3999999999999999,-7.0,0.3999999999999999,-0.1999999999999999,3.0,-1.6,-60.0,-3.0,-40.0,-3.0,-2,-3,0,-1.6700000000000017,-4,0,-0.4700000000000002,3.4,Elland Road,D
N Swarbrick,Sat,0.0,3,-0.7999999999999989,-0.8000000000000003,-1.0,-0.5999999999999996,0.1999999999999997,0.0,-0.4,-0.4000000000000001,0.0,-0.2,-0.2,0.0,0.0,-20.0,-1.0,40.0,0.0,-1,2,2,1.0,-1,0,-1.02,3.25,Stadium of Light,L
C Pawson,Sun,0.0,-4,-4.999999999999998,-0.2000000000000001,0.6000000000000005,-1.200000000000001,0.7999999999999999,0.0,-0.5999999999999999,1.2,-9.0,-0.1999999999999999,0.8,-5.0,-1.2000000000000002,-40.0,-1.0,-40.0,-10.0,5,5,4,4.670000000000002,-13,0,-0.8000000000000003,3.75,Stamford Bridge,D
C Kavanagh,Sat,2.0,1,-6.599999999999998,-4.2,-0.5999999999999996,-2.799999999999999,0.3999999999999999,0.0,-1.7999999999999998,0.4000000000000001,-11.0,-0.8,0.0,-4.0,-1.2,-40.0,-1.0,-40.0,-2.0,-5,0,3,-0.6700000000000017,8,0,0.4500000000000002,3.3,The Hawthorns,L
C Pawson,Wed,1.0,1,-1.4000000000000004,-0.7999999999999998,-0.5999999999999996,-2.200000000000001,-0.8000000000000003,-0.4,0.6,0.3999999999999999,1.0,0.1999999999999999,0.4,-1.0,0.4,20.0,1.0,0.0,1.0,1,-1,0,0.0,-8,-1,-1.7000000000000002,3.4,Falmer Stadium,D
J Moss,Sat,0.0,0,1.1999999999999993,0.2000000000000001,0.3999999999999999,4.600000000000001,0.4000000000000001,-0.4,1.2000000000000002,-1.4,13.0,0.6,-1.2,9.0,1.7999999999999998,60.0,4.0,60.0,4.0,-1,-2,1,-0.6700000000000017,-6,0,-2.55,3.5,Selhurst Park,L
A Marriner,Sat,-1.0,0,-5.6,-2.2,-3.2,3.4000000000000004,1.0,0.0,-0.1999999999999999,1.0,-6.0,0.1999999999999999,0.4,-1.0,-1.2000000000000002,-40.0,-1.0,-40.0,-11.0,-11,-13,-13,-12.329999999999998,20,1,13.84,8.0,Carrow Road,L
A Taylor,Sat,0.0,1,3.6,0.6000000000000001,0.1999999999999997,-1.4000000000000004,0.4000000000000001,-0.2,0.4000000000000001,-0.3999999999999999,4.0,0.4,-0.4,4.0,0.6000000000000001,20.0,0.0,20.0,1.0,4,-2,1,1.0,-10,0,-0.3200000000000003,3.5,Turf Moor,D
A Taylor,Sat,1.0,0,-4.200000000000001,-1.7999999999999998,-2.2,0.0,1.0,0.2,-1.8,-0.5999999999999999,-6.0,-0.8,-0.4,-2.0,-1.2,-40.0,-3.0,-40.0,-3.0,2,1,0,1.0,1,0,-0.27,3.3,Turf Moor,L
S Attwell,Sat,0.0,0,-2.0,0.2000000000000001,-4.2,-2.0,-0.4000000000000001,0.2,0.3999999999999999,1.2,-4.0,0.4,0.6000000000000001,-1.0,-1.0,-40.0,-3.0,-20.0,-3.0,0,-1,5,1.3400000000000034,2,0,-0.5499999999999998,3.2,Dean Court,L
H Webb,Sun,0.0,2,-4.0,-4.000000000000001,-2.0,2.0,0.7999999999999998,0.2,-0.7999999999999999,1.8000000000000005,-13.0,-0.2,0.4,-3.0,-1.2000000000000002,-40.0,-1.0,-40.0,-7.0,-4,-3,1,-2.0,2,0,4.45,4.6,St. James Park,L
G Scott,Thu,0.0,1,-3.799999999999999,-3.6000000000000005,-1.6000000000000003,-0.4000000000000003,0.1999999999999999,0.2,-2.8000000000000003,1.8,-23.0,-2.0,0.6,-13.0,-2.6,-80.0,0.0,-100.0,-11.0,-5,-4,-10,-6.340000000000003,6,0,8.14,4.75,Selhurst Park,L
L Mason,Sat,0.0,0,-8.8,-4.8,-3.0,-0.1999999999999993,-0.1999999999999999,0.6,0.0,-0.6000000000000001,3.0,0.2,-0.1999999999999999,2.0,-0.1999999999999999,0.0,-1.0,-20.0,-2.0,-5,-5,-7,-5.670000000000002,12,0,2.59,3.6,Stadium of Light,L
K Friend,Sat,0.0,0,3.6,-0.3999999999999994,0.0,-3.6000000000000014,-0.5999999999999999,0.0,-0.5999999999999999,0.6000000000000001,-6.0,0.1999999999999999,0.6,-2.0,-1.0,-40.0,0.0,-20.0,-1.0,-3,-6,-9,-6.0,15,0,2.38,3.6,St Mary's Stadium,D
K Friend,Sat,0.0,0,3.4000000000000004,0.0,1.4,-0.5999999999999996,-0.7999999999999998,-0.2,-1.2,0.4000000000000001,-8.0,-0.4,-0.2,-1.0,-1.6,-60.0,-1.0,-40.0,-1.0,-11,-9,-13,-11.0,17,1,3.34,4.0,Carrow Road,D
K Friend,Sat,0.0,3,-5.800000000000001,-1.2000000000000002,-2.3999999999999995,0.5999999999999996,1.1999999999999995,0.0,-0.3999999999999999,0.0,-2.0,0.0,0.2,-1.0,-0.4000000000000001,-20.0,-1.0,0.0,-2.0,-10,-12,-7,-9.659999999999997,15,0,6.6,4.75,Falmer Stadium,L
C Kavanagh,Sat,0.0,1,-2.4000000000000004,-0.2000000000000001,-0.4000000000000003,0.4000000000000003,0.1999999999999999,0.0,0.1999999999999999,0.4,-1.0,-1.0,0.4,-7.0,0.3999999999999999,20.0,2.0,0.0,2.0,-2,-4,-3,-3.0,1,0,2.6100000000000003,4.2,Old Trafford,D
M Dean,Sat,0.0,3,-4.0,-0.2000000000000001,-1.4000000000000004,0.1999999999999993,1.6,0.0,-0.1999999999999999,0.6,-4.0,0.3999999999999999,0.0,2.0,-0.3999999999999999,-20.0,-2.0,0.0,-2.0,-1,-2,-3,-2.0,-1,0,0.0499999999999998,3.4,Stamford Bridge,L
M Dean,Sat,0.0,0,3.6000000000000014,2.8000000000000003,2.2,-1.4000000000000004,-0.5999999999999999,0.0,1.0,-0.5999999999999999,8.0,0.1999999999999999,-0.4,3.0,1.2000000000000002,40.0,2.0,40.0,6.0,6,8,7,7.0,-9,0,-6.64,5.25,Old Trafford,L
T Harrington,Sun,0.0,0,0.200000000000001,-0.4000000000000003,0.2000000000000001,0.3999999999999994,1.0,0.0,0.1999999999999999,-0.6000000000000001,4.0,0.0,-0.8,4.0,0.2,0.0,0.0,20.0,0.0,5,7,4,5.329999999999998,-8,-1,-5.05,4.75,Molineux Stadium,D
