Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2016-02-06,15:00 (23:00),Premier League,Matchweek 25,Sat,Home,W,1,0,West Brom,69,50152,Fabricio Coloccini,4-2-3-1,Lee Mason,Match Report,
2016-02-13,17:30 (01:30),Premier League,Matchweek 26,Sat,Away,L,1,5,Chelsea,45,41622,Fabricio Coloccini,4-2-3-1,Roger East,Match Report,
2016-03-02,19:45 (03:45),Premier League,Matchweek 28,Wed,Away,L,0,1,Stoke City,45,27331,Jonjo Shelvey,4-2-3-1,Niel Swarbrick,Match Report,
2016-03-05,15:00 (23:00),Premier League,Matchweek 29,Sat,Home,L,1,3,Bournemouth,49,52107,Jonjo Shelvey,4-2-3-1,Paul Tierney,Match Report,
2016-03-14,20:00 (04:00),Premier League,Matchweek 30,Mon,Away,L,0,1,Leicester City,50,31824,Jonjo Shelvey,4-2-3-1,Craig Pawson,Match Report,
2016-03-20,13:30 (21:30),Premier League,Matchweek 31,Sun,Home,D,1,1,Sunderland,60,52311,Jonjo Shelvey,4-2-3-1,Martin Atkinson,Match Report,
2016-04-02,15:00 (22:00),Premier League,Matchweek 32,Sat,Away,L,2,3,Norwich City,57,27137,Jonjo Shelvey,4-2-3-1,Mike Dean,Match Report,
2016-04-09,15:00 (22:00),Premier League,Matchweek 33,Sat,Away,L,1,3,Southampton,49,31542,Jonjo Shelvey,4-2-3-1,Robert Madley,Match Report,
2016-04-16,15:00 (22:00),Premier League,Matchweek 34,Sat,Home,W,3,0,Swansea City,35,48949,Moussa Sissoko,4-2-3-1,Lee Mason,Match Report,
2016-04-19,19:45 (02:45),Premier League,Matchweek 27,Tue,Home,D,1,1,Manchester City,43,46424,Moussa Sissoko,4-2-3-1,Kevin Friend,Match Report,
2016-04-23,15:00 (22:00),Premier League,Matchweek 35,Sat,Away,D,2,2,Liverpool,33,43837,Moussa Sissoko,4-2-3-1,Andre Marriner,Match Report,
2016-04-30,15:00 (22:00),Premier League,Matchweek 36,Sat,Home,W,1,0,Crystal Palace,50,52107,Moussa Sissoko,4-2-3-1,Mike Dean,Match Report,
2016-05-07,15:00 (22:00),Premier League,Matchweek 37,Sat,Away,D,0,0,Aston Villa,54,33055,Moussa Sissoko,4-2-3-1,Robert Madley,Match Report,
2016-05-15,15:00 (22:00),Premier League,Matchweek 38,Sun,Home,W,5,1,Tottenham,39,52183,Moussa Sissoko,4-2-3-1,Anthony Taylor,Match Report,
