Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2016-12-26,15:00 (23:00),Premier League,Matchweek 18,Mon,Away,L,0,1,Burnley,54,21562,Ben Gibson,4-3-3,Craig Pawson,Match Report,
2016-12-31,15:00 (23:00),Premier League,Matchweek 19,Sat,Away,L,1,2,Manchester Utd,35,75314,Grant Leadbitter,4-1-4-1,Lee Mason,Match Report,
2017-01-02,12:30 (20:30),Premier League,Matchweek 20,Mon,Home,D,0,0,Leicester City,63,32437,Ben Gibson,4-3-3,Robert Madley,Match Report,
2017-01-08,15:00 (23:00),FA Cup,Third round,Sun,Home,W,3,0,Sheffield Weds,,23661,,,David Coote,Match Report,
2017-01-14,15:00 (23:00),Premier League,Matchweek 21,Sat,Away,D,0,0,Watford,53,20659,Grant Leadbitter,3-1-4-2,Jonathan Moss,Match Report,
2017-01-21,15:00 (23:00),Premier League,Matchweek 22,Sat,Home,L,1,3,West Ham,62,30848,George Friend,4-3-3,Martin Atkinson,Match Report,
2017-01-28,15:00 (23:00),FA Cup,Fourth round,Sat,Home,W,1,0,Acc'ton Stanley,,24040,,,Anthony Taylor,Match Report,
2017-01-31,19:45 (03:45),Premier League,Matchweek 23,Tue,Home,D,1,1,West Brom,62,27316,Ben Gibson,4-3-3,Stuart Attwell,Match Report,
2017-02-04,17:30 (01:30),Premier League,Matchweek 24,Sat,Away,L,0,1,Tottenham,35,31949,Ben Gibson,4-3-3,Mark Clattenburg,Match Report,
2017-02-11,15:00 (23:00),Premier League,Matchweek 25,Sat,Home,D,0,0,Everton,46,31496,Ben Gibson,4-3-3,Mike Dean,Match Report,
2017-02-18,15:00 (23:00),FA Cup,Fifth round,Sat,Home,W,3,2,Oxford United,,28198,,,Andre Marriner,Match Report,
2017-02-25,15:00 (23:00),Premier League,Matchweek 26,Sat,Away,L,0,1,Crystal Palace,54,25416,Ben Gibson,5-3-2,Robert Madley,Match Report,
2017-03-04,15:00 (23:00),Premier League,Matchweek 27,Sat,Away,L,0,2,Stoke City,45,27644,Grant Leadbitter,4-3-3,Craig Pawson,Match Report,
2017-03-11,12:15 (20:15),FA Cup,Quarter-finals,Sat,Home,L,0,2,Manchester City,,32228,,,Mike Dean,Match Report,
2017-03-19,12:00 (20:00),Premier League,Matchweek 29,Sun,Home,L,1,3,Manchester Utd,64,32689,Grant Leadbitter,4-3-3,Jonathan Moss,Match Report,
2017-04-02,13:30 (20:30),Premier League,Matchweek 30,Sun,Away,D,0,0,Swansea City,45,20354,Ben Gibson,4-2-3-1,Robert Madley,Match Report,
2017-04-05,19:45 (02:45),Premier League,Matchweek 31,Wed,Away,L,2,4,Hull City,52,20380,Ben Gibson,4-4-2,Michael Oliver,Match Report,
2017-04-08,15:00 (22:00),Premier League,Matchweek 32,Sat,Home,D,0,0,Burnley,56,29547,Grant Leadbitter,3-5-2,Martin Atkinson,Match Report,
2017-04-17,20:00 (03:00),Premier League,Matchweek 33,Mon,Home,L,1,2,Arsenal,35,31298,Grant Leadbitter,4-3-3,Anthony Taylor,Match Report,
2017-04-22,15:00 (22:00),Premier League,Matchweek 34,Sat,Away,L,0,4,Bournemouth,32,10890,Ben Gibson,5-4-1,Graham Scott,Match Report,
2017-04-26,19:45 (02:45),Premier League,Matchweek 28,Wed,Home,W,1,0,Sunderland,49,30742,Ben Gibson,4-3-3,Mike Dean,Match Report,
2017-04-30,14:05 (21:05),Premier League,Matchweek 35,Sun,Home,D,2,2,Manchester City,32,29763,Ben Gibson,4-3-3,Kevin Friend,Match Report,
2017-05-08,20:00 (03:00),Premier League,Matchweek 36,Mon,Away,L,0,3,Chelsea,43,41500,Ben Gibson,4-3-3,Craig Pawson,Match Report,
2017-05-13,15:00 (22:00),Premier League,Matchweek 37,Sat,Home,L,1,2,Southampton,42,28203,Ben Gibson,4-3-3,Anthony Taylor,Match Report,
2017-05-21,15:00 (22:00),Premier League,Matchweek 38,Sun,Away,L,0,3,Liverpool,26,53191,Grant Leadbitter,4-3-3,Martin Atkinson,Match Report,
