Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2016-11-19,15:00 (23:00),Premier League,Matchweek 12,Sat,Away,L,0,3,Sunderland,59,41271,Michael Dawson,4-4-1-1,Lee Mason,Match Report,
2016-11-26,15:00 (23:00),Premier League,Matchweek 13,Sat,Home,D,1,1,West Brom,53,18086,Michael Dawson,4-4-1-1,Paul Tierney,Match Report,
2016-11-29,19:45 (03:45),EFL Cup,Quarter-finals,Tue,Home,D,1 (3),1 (1),Newcastle Utd,39,16243,Michael Dawson,4-3-3,Niel Swarbrick,Match Report,Hull City won on penalty kicks following extra time
2016-12-05,20:00 (04:00),Premier League,Matchweek 14,Mon,Away,L,0,1,Middlesbrough,39,27395,Michael Dawson,4-4-1-1,Mike Dean,Match Report,
2016-12-10,15:00 (23:00),Premier League,Matchweek 15,Sat,Home,D,3,3,Crystal Palace,57,17403,Michael Dawson,3-5-1-1,Mike Jones,Match Report,
2016-12-14,20:00 (04:00),Premier League,Matchweek 16,Wed,Away,L,0,3,Tottenham,37,31347,Michael Dawson,3-5-1-1,Andre Marriner,Match Report,
2016-12-17,15:00 (23:00),Premier League,Matchweek 17,Sat,Away,L,0,1,West Ham,44,56952,Michael Dawson,3-5-1-1,Lee Mason,Match Report,
2016-12-26,17:15 (01:15),Premier League,Matchweek 18,Mon,Home,L,0,3,Manchester City,33,23134,Michael Dawson,3-5-1-1,Robert Madley,Match Report,
2016-12-30,20:00 (04:00),Premier League,Matchweek 19,Fri,Home,D,2,2,Everton,43,20111,Michael Dawson,3-5-2,Jonathan Moss,Match Report,
2017-01-02,15:00 (23:00),Premier League,Matchweek 20,Mon,Away,L,1,3,West Brom,59,23402,Michael Dawson,3-4-1-2,Mark Clattenburg,Match Report,
2017-01-07,15:00 (23:00),FA Cup,Third round,Sat,Home,W,2,0,Swansea City,,6608,,,Anthony Taylor,Match Report,
2017-01-10,20:00 (04:00),EFL Cup,Semi-finals,Tue,Away,L,0,2,Manchester Utd,34,65798,Tom Huddlestone,4-1-4-1,Kevin Friend,Match Report,Leg 1 of 2
2017-01-14,15:00 (23:00),Premier League,Matchweek 21,Sat,Home,W,3,1,Bournemouth,39,17963,Michael Dawson,3-5-2,Martin Atkinson,Match Report,
2017-01-22,16:30 (00:30),Premier League,Matchweek 22,Sun,Away,L,0,2,Chelsea,47,41605,Michael Dawson,3-4-3,Niel Swarbrick,Match Report,
2017-01-26,19:45 (03:45),EFL Cup,Semi-finals,Thu,Home,W,2,1,Manchester Utd,54,16831,Michael Dawson,4-2-3-1,Jonathan Moss,Match Report,Leg 2 of 2; Manchester Utd won
2017-01-29,12:30 (20:30),FA Cup,Fourth round,Sun,Away,L,1,4,Fulham,,15143,,,Paul Tierney,Match Report,
2017-02-01,20:00 (04:00),Premier League,Matchweek 23,Wed,Away,D,0,0,Manchester Utd,33,75297,Michael Dawson,4-1-4-1,Mike Jones,Match Report,
2017-02-04,15:00 (23:00),Premier League,Matchweek 24,Sat,Home,W,2,0,Liverpool,28,24822,Tom Huddlestone,4-2-3-1,Lee Mason,Match Report,
2017-02-11,12:30 (20:30),Premier League,Matchweek 25,Sat,Away,L,0,2,Arsenal,51,59962,Tom Huddlestone,4-1-4-1,Mark Clattenburg,Match Report,
2017-02-25,15:00 (23:00),Premier League,Matchweek 26,Sat,Home,D,1,1,Burnley,66,20156,Tom Huddlestone,4-2-3-1,Martin Atkinson,Match Report,
2017-03-04,15:00 (23:00),Premier League,Matchweek 27,Sat,Away,L,1,3,Leicester City,51,31971,Tom Huddlestone,4-1-4-1,Mike Dean,Match Report,
2017-03-11,15:00 (23:00),Premier League,Matchweek 28,Sat,Home,W,2,1,Swansea City,50,19195,Tom Huddlestone,4-1-4-1,Andre Marriner,Match Report,
2017-03-18,15:00 (23:00),Premier League,Matchweek 29,Sat,Away,L,0,4,Everton,49,39248,Tom Huddlestone,5-4-1,Paul Tierney,Match Report,
2017-04-01,15:00 (22:00),Premier League,Matchweek 30,Sat,Home,W,2,1,West Ham,46,20820,Curtis Davies,3-4-1-2,Mike Jones,Match Report,
2017-04-05,19:45 (02:45),Premier League,Matchweek 31,Wed,Home,W,4,2,Middlesbrough,48,20380,Harry Maguire,4-4-2,Michael Oliver,Match Report,
2017-04-08,15:00 (22:00),Premier League,Matchweek 32,Sat,Away,L,1,3,Manchester City,33,54393,Michael Dawson,4-4-1-1,Jonathan Moss,Match Report,
2017-04-15,15:00 (22:00),Premier League,Matchweek 33,Sat,Away,L,1,3,Stoke City,55,27505,Michael Dawson,4-4-1-1,Stuart Attwell,Match Report,
2017-04-22,15:00 (22:00),Premier League,Matchweek 34,Sat,Home,W,2,0,Watford,34,20432,Harry Maguire,4-2-3-1,Robert Madley,Match Report,
2017-04-29,15:00 (22:00),Premier League,Matchweek 35,Sat,Away,D,0,0,Southampton,48,31120,Harry Maguire,4-2-3-1,Mike Dean,Match Report,
2017-05-06,15:00 (22:00),Premier League,Matchweek 36,Sat,Home,L,0,2,Sunderland,60,22480,Harry Maguire,4-4-2,Niel Swarbrick,Match Report,
2017-05-14,12:00 (19:00),Premier League,Matchweek 37,Sun,Away,L,0,4,Crystal Palace,70,25176,Michael Dawson,4-4-1-1,Martin Atkinson,Match Report,
2017-05-21,15:00 (22:00),Premier League,Matchweek 38,Sun,Home,L,1,7,Tottenham,35,23804,Michael Dawson,3-4-3,Andre Marriner,Match Report,
