Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2018-02-03,15:00 (23:00),Premier League,Matchweek 26,Sat,Away,L,0,2,Manchester Utd,0.2,1.6,26,74742,Tommy Smith,4-1-4-1,Stuart Attwell,Match Report,
2018-02-06,19:45 (03:45),FA Cup,Fourth round,Tue,Away,W,4,1,Birmingham City,,,61,13175,Tommy Smith,4-4-2,Paul Tierney,Match Report,Required Extra Time
2018-02-11,12:00 (20:00),Premier League,Matchweek 27,Sun,Home,W,4,1,Bournemouth,2.2,0.3,50,23823,Jonathan Hogg,4-2-3-1,Michael Oliver,Match Report,
2018-02-17,17:30 (01:30),FA Cup,Fifth round,Sat,Home,L,0,2,Manchester Utd,,,54,17861,Christopher Schindler,4-2-3-1,Kevin Friend,Match Report,
2018-02-24,15:00 (23:00),Premier League,Matchweek 28,Sat,Away,W,2,1,West Brom,1.1,1.2,47,25920,Jonathan Hogg,4-2-3-1,Jonathan Moss,Match Report,
2018-03-03,15:00 (23:00),Premier League,Matchweek 29,Sat,Away,L,0,2,Tottenham,0.1,1.6,26,68311,Jonathan Hogg,4-2-3-1,Kevin Friend,Match Report,
2018-03-10,15:00 (23:00),Premier League,Matchweek 30,Sat,Home,D,0,0,Swansea City,1.4,0.0,80,23567,Jonathan Hogg,4-2-3-1,Michael Oliver,Match Report,
2018-03-17,15:00 (23:00),Premier League,Matchweek 31,Sat,Home,L,0,2,Crystal Palace,0.3,2.7,55,23918,Jonathan Hogg,4-2-3-1,Mike Dean,Match Report,
2018-03-31,15:00 (22:00),Premier League,Matchweek 32,Sat,Away,L,0,1,Newcastle Utd,0.1,2.4,37,52261,Tommy Smith,4-4-2,Martin Atkinson,Match Report,
2018-04-07,15:00 (22:00),Premier League,Matchweek 33,Sat,Away,D,1,1,Brighton,1.5,1.5,58,30501,Jonathan Hogg,4-4-1-1,Anthony Taylor,Match Report,
2018-04-14,15:00 (22:00),Premier League,Matchweek 34,Sat,Home,W,1,0,Watford,0.8,0.2,49,23961,Jonathan Hogg,4-2-3-1,Craig Pawson,Match Report,
2018-04-28,15:00 (22:00),Premier League,Matchweek 36,Sat,Home,L,0,2,Everton,0.6,0.6,54,24121,Jonathan Hogg,4-2-3-1,Lee Probert,Match Report,
2018-05-06,13:30 (20:30),Premier League,Matchweek 37,Sun,Away,D,0,0,Manchester City,0.2,0.8,22,54350,Tommy Smith,5-3-2,Mike Dean,Match Report,
2018-05-09,19:45 (02:45),Premier League,Matchweek 35,Wed,Away,D,1,1,Chelsea,0.7,1.9,22,38910,Tommy Smith,5-3-2,Lee Mason,Match Report,
2018-05-13,15:00 (22:00),Premier League,Matchweek 38,Sun,Home,L,0,1,Arsenal,1.7,2.0,45,24122,Jonathan Hogg,5-3-2,Michael Oliver,Match Report,
