Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2018-01-06,15:00 (23:00),FA Cup,Third round,Sat,Home,W,3,0,Bristol City,,,66,13269,Troy Deeney,4-5-1,Craig Pawson,Match Report,
2018-01-13,15:00 (23:00),Premier League,Matchweek 23,Sat,Home,D,2,2,Southampton,2.0,0.9,56,20018,Heurelho Gomes,4-2-3-1,Roger East,Match Report,
2018-01-20,15:00 (23:00),Premier League,Matchweek 24,Sat,Away,L,0,2,Leicester City,0.9,1.9,46,31891,Troy Deeney,4-2-3-1,Lee Probert,Match Report,
2018-01-27,15:00 (23:00),FA Cup,Fourth round,Sat,Away,L,0,1,Southampton,,,51,25195,Ben Watson,4-2-3-1,Robert Madley,Match Report,
2018-01-31,20:00 (04:00),Premier League,Matchweek 25,Wed,Away,D,0,0,Stoke City,0.7,0.9,51,27458,Troy Deeney,4-3-3,Jonathan Moss,Match Report,
2018-02-05,20:00 (04:00),Premier League,Matchweek 26,Mon,Home,W,4,1,Chelsea,2.3,0.7,45,20157,Troy Deeney,3-4-3,Mike Dean,Match Report,
2018-02-10,15:00 (23:00),Premier League,Matchweek 27,Sat,Away,L,0,2,West Ham,0.6,1.5,63,56197,Troy Deeney,3-4-3,Graham Scott,Match Report,
2018-02-24,17:30 (01:30),Premier League,Matchweek 28,Sat,Home,W,1,0,Everton,0.6,0.8,54,20430,Troy Deeney,4-2-3-1,Anthony Taylor,Match Report,
2018-03-03,15:00 (23:00),Premier League,Matchweek 29,Sat,Home,W,1,0,West Brom,1.3,1.1,53,20022,Troy Deeney,4-2-3-1,Paul Tierney,Match Report,
2018-03-11,13:30 (21:30),Premier League,Matchweek 30,Sun,Away,L,0,3,Arsenal,1.4,2.2,41,59131,Troy Deeney,4-2-3-1,Martin Atkinson,Match Report,
2018-03-17,17:30 (01:30),Premier League,Matchweek 31,Sat,Away,L,0,5,Liverpool,0.4,2.3,42,53287,Troy Deeney,3-4-3,Anthony Taylor,Match Report,
2018-03-31,15:00 (22:00),Premier League,Matchweek 32,Sat,Home,D,2,2,Bournemouth,0.7,1.7,50,20393,Troy Deeney,4-2-3-1,Andy Madley,Match Report,
2018-04-07,15:00 (22:00),Premier League,Matchweek 33,Sat,Home,L,1,2,Burnley,1.2,1.0,60,20044,Troy Deeney,4-2-3-1,Paul Tierney,Match Report,
2018-04-14,15:00 (22:00),Premier League,Matchweek 34,Sat,Away,L,0,1,Huddersfield,0.2,0.8,51,23961,Troy Deeney,4-2-3-1,Craig Pawson,Match Report,
2018-04-21,15:00 (22:00),Premier League,Matchweek 35,Sat,Home,D,0,0,Crystal Palace,0.6,0.3,52,20401,Troy Deeney,4-4-2,Chris Kavanagh,Match Report,
2018-04-30,20:00 (03:00),Premier League,Matchweek 36,Mon,Away,L,0,2,Tottenham,1.3,1.4,39,52675,Adrian Mariappa,4-2-3-1,Michael Oliver,Match Report,
2018-05-05,15:00 (22:00),Premier League,Matchweek 37,Sat,Home,W,2,1,Newcastle Utd,2.5,0.7,39,20375,Troy Deeney,4-4-2,Roger East,Match Report,
2018-05-13,15:00 (22:00),Premier League,Matchweek 38,Sun,Away,L,0,1,Manchester Utd,0.6,0.4,48,75049,Heurelho Gomes,4-1-4-1,Lee Mason,Match Report,
