Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2017-12-26,15:00 (23:00),Premier League,Matchweek 20,Tue,Home,D,0,0,Everton,1.5,0.4,52,25364,Jonny Evans,4-4-2,Roger East,Match Report,
2017-12-31,16:30 (00:30),Premier League,Matchweek 21,Sun,Home,D,1,1,Arsenal,1.5,0.9,35,26223,Jonny Evans,5-3-2,Mike Dean,Match Report,
2018-01-02,19:45 (03:45),Premier League,Matchweek 22,Tue,Away,L,1,2,West Ham,1.0,1.3,47,56888,Jonny Evans,4-2-3-1,Mike Jones,Match Report,
2018-01-06,15:00 (23:00),FA Cup,Third round,Sat,Away,W,2,0,Exeter City,,,53,5638,Chris Brunt,4-4-2,Lee Mason,Match Report,
2018-01-13,15:00 (23:00),Premier League,Matchweek 23,Sat,Home,W,2,0,Brighton,1.0,0.6,44,25240,Jonny Evans,4-4-2,Martin Atkinson,Match Report,
2018-01-20,15:00 (23:00),Premier League,Matchweek 24,Sat,Away,D,1,1,Everton,1.1,1.1,44,39061,Jonny Evans,4-4-2,Stuart Attwell,Match Report,
2018-01-27,19:45 (03:45),FA Cup,Fourth round,Sat,Away,W,3,2,Liverpool,,,32,53342,Jonny Evans,4-4-2,Craig Pawson,Match Report,
2018-01-31,20:00 (04:00),Premier League,Matchweek 25,Wed,Away,L,0,3,Manchester City,0.2,2.3,27,53241,James McClean,4-4-1-1,Robert Madley,Match Report,
2018-02-03,15:00 (23:00),Premier League,Matchweek 26,Sat,Home,L,2,3,Southampton,0.8,0.9,39,25911,Gareth McAuley,4-4-2,Michael Oliver,Match Report,
2018-02-12,20:00 (04:00),Premier League,Matchweek 27,Mon,Away,L,0,3,Chelsea,0.7,1.9,43,41071,Jonny Evans,5-3-2,Lee Mason,Match Report,
2018-02-17,15:00 (23:00),FA Cup,Fifth round,Sat,Home,L,1,2,Southampton,,,47,17600,Gareth McAuley,4-4-2,Chris Kavanagh,Match Report,
2018-02-24,15:00 (23:00),Premier League,Matchweek 28,Sat,Home,L,1,2,Huddersfield,1.2,1.1,53,25920,Jonny Evans,4-4-2,Jonathan Moss,Match Report,
2018-03-03,15:00 (23:00),Premier League,Matchweek 29,Sat,Away,L,0,1,Watford,1.1,1.3,47,20022,Jonny Evans,4-3-3,Paul Tierney,Match Report,
2018-03-10,15:00 (23:00),Premier League,Matchweek 30,Sat,Home,L,1,4,Leicester City,0.3,2.1,44,23558,Ben Foster,4-3-3,Robert Madley,Match Report,
2018-03-17,15:00 (23:00),Premier League,Matchweek 31,Sat,Away,L,1,2,Bournemouth,1.6,0.7,40,10242,Jonny Evans,3-5-2,Graham Scott,Match Report,
2018-03-31,15:00 (22:00),Premier League,Matchweek 32,Sat,Home,L,1,2,Burnley,0.5,1.3,47,23455,Jonny Evans,3-5-2,Lee Probert,Match Report,
2018-04-07,15:00 (22:00),Premier League,Matchweek 33,Sat,Home,D,1,1,Swansea City,1.2,0.8,52,23297,Chris Brunt,4-4-2,Roger East,Match Report,
2018-04-15,16:00 (23:00),Premier League,Matchweek 34,Sun,Away,W,1,0,Manchester Utd,0.7,0.7,30,75095,Chris Brunt,4-4-1-1,Paul Tierney,Match Report,
2018-04-21,12:30 (19:30),Premier League,Matchweek 35,Sat,Home,D,2,2,Liverpool,1.3,1.3,39,24520,Chris Brunt,4-4-1-1,Stuart Attwell,Match Report,
2018-04-28,15:00 (22:00),Premier League,Matchweek 36,Sat,Away,W,1,0,Newcastle Utd,0.7,1.8,38,52283,Chris Brunt,4-4-1-1,David Coote,Match Report,
2018-05-05,15:00 (22:00),Premier League,Matchweek 37,Sat,Home,W,1,0,Tottenham,1.6,1.2,26,23685,Chris Brunt,4-4-1-1,Mike Jones,Match Report,
2018-05-13,15:00 (22:00),Premier League,Matchweek 38,Sun,Away,L,0,2,Crystal Palace,0.2,2.2,41,25357,Chris Brunt,4-4-1-1,Jonathan Moss,Match Report,
